실행순서,실행묶음,하위검증유형,비교기간유형,기간형태,필요공식값,계산규칙,좌표난이도,원문수치구성,공식조회경로,현재실행준비,완료판정기준,Claim번호,원문,현재결과상태,실패원인코드,대표분류,기본검증방법,기사작성일,지표,기사값,단위,기준시점,주기,공식자료경로,실패단계,실패원인_쉬운설명,추가처리조건,분류근거,분류방식,분류확신도,기사번호,문장번호,분야,지역,대상집단,차원,비교조건,계산방식,조건,출처힌트,현재판정,세부문제유형,남은작업,공식근거URL,실행일시,개선후상태,해결여부,공식좌표,공식값,공표근거,응답해시,남은원인,검토메모
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(대상집단·차원),수치 3개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00368_9,"박 전 대통령의 탄핵 소추가 이뤄지기 직전인 2016년 11월의 경우 전년 동월 대비 청년 고용률이 보합(0%포인트 변동)을 보이며, 2013년 9월(0.1%포인트)부터 2016년 10월(0.6%포인트)까지 38개월간 이어지던 증가세가 꺾였다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-01-29,고용률,0,%p,2016-11,M,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00368,9,,,청년,"{""raw"": ""{\""연령집단\"": \""청년\""}""}","{""claimed_operands"": ""[{'raw': '0.1%포인트', 'value': 0.1, 'unit': '%p'}, {'raw': '0.6%포인트', 'value': 0.6, 'unit': '%p'}, {'raw': '38개', 'value': 38.0, 'unit': '개'}]""}",DIRECT_VALUE,"{""direction"": ""INCREASE""}",,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(지역),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00382_5,"한국은 2023년(1.4%) 1%대 성장률에 이어, 작년에는 간신히 2%에 턱걸이했다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-01-30,경제성장률,1.4,%,2023,Y,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00382,5,,전국,,,"{""claimed_operands"": ""[{'raw': '1%', 'value': 1.0, 'unit': '%'}, {'raw': '2%', 'value': 2.0, 'unit': '%'}]""}",DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(지역·차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00433_3,"2일 한국수입자동차협회(KAIDA)에 따르면, 지난해 국내에서 판매된 수입 SUV는 12만7754대로 집계돼 세단(12만6881대)보다 많았다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-02-03,수입액,127754,대,2024,Y,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00433,3,,전국,,"{""raw"": ""{\""품목\"": [\""자동차\""]}""}","{""claimed_operands"": ""[{'raw': '12만6881대', 'value': 126881.0, 'unit': '대'}]""}",DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,분기,분기,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(지역),수치 4개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00509_10,지난해 우리나라의 1분기부터 4분기까지 분기별 경제성장률을 보면 1.3%→-0.2%→0.1%→0.1%’로 최근 3분기 연속(連續) 0%대의 낙제(落第) 수준이다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-02-09,경제성장률,1.3,%,2024-Q1,Q,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00509,10,,전국,,,"{""claimed_operands"": ""[{'raw': '0.2%', 'value': 0.2, 'unit': '%'}, {'raw': '0.1%', 'value': 0.1, 'unit': '%'}, {'raw': '0.1%', 'value': 0.1, 'unit': '%'}, {'raw': '0%', 'value': 0.0, 'unit': '%'}]""}",DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(지역),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00513_2,작년 우리나라 수출의 1.9%에 해당하는 규모다.,HOLD,FETCH_FAILED,직접값 확인,직접값 확인,2025-02-09,수출액,1.9,%,2024,Y,KOSIS 세부 차원 통계표,공식값·공표정보 조회,확정된 공식 좌표의 값을 조회하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_FETCH_FAILED | 최신결과사유=FETCH_FAILED,12개 슬롯 + 통합 원장 진단 규칙,확정,A00513,2,,전국,,,,DIRECT_VALUE,,,UNDETERMINED,VALUE_FETCH_FAILED,FETCH_FAILED,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,분기,분기,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(지역),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00514_8,당시 대규모 추경을 편성해 2008년 4분기 –4.6%까지 추락한 한국 경제성장률을 2010년 6.3%로 ‘V자 반등’을 이뤄내는데 크게 역할을 했다는 평가를 받는다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-02-09,경제성장률,4.6,%,2008-Q4,Q,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00514,8,,전국,,,"{""claimed_operands"": ""[{'raw': '6.3%', 'value': 6.3, 'unit': '%'}]""}",DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00526_14,지난해 의약품 대미 수출액은 15억364만달러(약 2조2000억원)다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-02-10,수출액,1503640000,달러,2024,Y,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00526,14,,,,"{""raw"": ""{\""교역상대국\"": [\""미국\""]}""}","{""claimed_operands"": ""[{'raw': '2조2000억원', 'value': 2200000000000.0, 'unit': '원'}]""}",DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(대상집단·차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00579_13,"지난달 15~29세 청년층 취업자 수는 전년 동월 대비 21만8000명 줄었는데, 고용률 기준으로도 44.8%에 그치며 전년 동월 대비 1.5%포인트 감소했다.",AUTO,OUTSIDE_TOLERANCE,직접값 확인,직접값 확인,2025-02-14,취업자 수,1.5,%p,2025-01,M,KOSIS 세부 차원 통계표,최종 판정,기사 수치와 공식 계산값이 허용 오차를 벗어남,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=DONE | 최신결과사유=OUTSIDE_TOLERANCE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00579,13,,,청년,"{""raw"": ""{\""연령\"": \""15~29세\""}""}","{""claimed_operands"": ""[{'raw': '21만8000명', 'value': 218000.0, 'unit': '명'}, {'raw': '44.8%', 'value': 44.8, 'unit': '%'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",,MISMATCH,DONE,대시보드 재현 실패,https://kosis.kr/openapi/Param/statisticsParameterData.do?method=getList&orgId=101&tblId=DT_1DA7002S&itmId=T90&prdSe=M&startPrdDe=202501&endPrdDe=202501&objL1=75 | https://kosis.kr/openapi/Param/statisticsParameterData.do?method=getList&orgId=101&tblId=DT_1DA7002S&itmId=T90&prdSe=M&startPrdDe=202401&endPrdDe=202401&objL1=75,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(대상집단·차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00579_15,"청년층 고용률은 지난해 5월(-0.7%포인트) 이후 9개월째 감소하고 있는데, 코로나가 시작된 2020년 3월~2021년 2월 이후 최장 기간 감소세가 유지되는 상황이다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-02-14,고용률,0.7,%p,2020-03,M,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00579,15,,,청년,"{""raw"": ""{\""연령집단\"": \""청년\""}""}","{""claimed_operands"": ""[{'raw': '9개', 'value': 9.0, 'unit': '개'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(대상집단·차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00588_15,"작년 12월 취업자가 코로나가 한창이던 2021년 2월 47만3000명 줄어든 이후 3년 10개월 만에 5만2000명이 줄어든 것에선 회복됐지만, 속을 들여다보면 청년과 건설업 일자리 등을 중심으로 ‘고용 쇼크’ 수준의 충격이 이어지고 있다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-02-15,취업자 수,473000,명,2021-02,M,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00588,15,,,청년,"{""raw"": ""{\""연령집단\"": \""청년\"", \""산업\"": [\""건설업\""]}""}","{""claimed_operands"": ""[{'raw': '10개', 'value': 10.0, 'unit': '개'}, {'raw': '5만2000명', 'value': 52000.0, 'unit': '명'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(대상집단·차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00588_16,"청년(15~29세)층 취업자는 전년 동월 대비 21만8000명 줄었고, 청년 고용률(44.8%)도 1.5%포인트 감소했다.",HOLD,FETCH_FAILED,직접값 확인,직접값 확인,2025-02-15,고용률,1.5,%p,2025,Y,KOSIS 세부 차원 통계표,공식값조회,확정된 공식 좌표의 값을 조회하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_FETCH_FAILED | 최신결과사유=FETCH_FAILED,12개 슬롯 + 통합 원장 진단 규칙,확정,A00588,16,,,청년,"{""raw"": ""{\""연령\"": \""15~29세\""}""}","{""claimed_operands"": ""[{'raw': '21만8000명', 'value': 218000.0, 'unit': '명'}, {'raw': '44.8%', 'value': 44.8, 'unit': '%'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,VALUE_FETCH_FAILED,FETCH_FAILED,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00588_18,"또 40~50대 종사자가 많은 건설업 취업자 수는 16만9000명 줄었는데, 통계청이 2013년 관련 통계를 집계한 이후 감소 폭이 가장 컸다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-02-15,취업자 수,50,대,2013,Y,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00588,18,,,,"{""raw"": ""{\""산업\"": [\""건설업\""]}""}","{""claimed_operands"": ""[{'raw': '16만9000명', 'value': 169000.0, 'unit': '명'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",통계청,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(지역·차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00600_23,"한국GM은 과거 대우자동차 시절부터 구축한 부품 생태계 등 국내 제조 기반을 바탕으로 대미 수출을 지난해 42만대까지 늘렸지만, 관세가 붙으면 대미 수출 판로가 막힐 수 있다는 것이다.",HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-02-16,수출액,420000,대,2024,Y,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00600,23,,전국,,"{""raw"": ""{\""품목\"": [\""자동차\""], \""교역상대국\"": [\""미국\""]}""}",,DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00621_11,"건설업 취업자 수도 1년 새 16만9000명이나 줄어, 2013년 이후 모든 월 기준 가장 큰 낙폭을 기록했다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-02-17,취업자 수,169000,명,2013,Y,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00621,11,,,,"{""raw"": ""{\""산업\"": [\""건설업\""]}""}",,DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00692_3,"대미 수출액은 2021년 69억1200만달러에서 2022년 80억3000만달러, 2023년 80억8700만달러로 늘어왔다.",HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-02-23,수출액,6912000000,달러,2021,Y,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00692,3,,,,"{""raw"": ""{\""교역상대국\"": [\""미국\""]}""}","{""claimed_operands"": ""[{'raw': '80억3000만달러', 'value': 8030000000.0, 'unit': '달러'}, {'raw': '80억8700만달러', 'value': 8087000000.0, 'unit': '달러'}]""}",DIRECT_VALUE,"{""direction"": ""INCREASE""}",,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00692_4,"작년 전체 자동차 부품 수출액은 총 225억4700만달러(약 32조4300억원)로, 이 중 대미 수출 비중(36.5％)이 가장 컸다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-02-23,수출액,22547000000,달러,2024,Y,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00692,4,,,,"{""raw"": ""{\""품목\"": [\""자동차\""], \""교역상대국\"": [\""미국\""]}""}","{""claimed_operands"": ""[{'raw': '32조4300억원', 'value': 32430000000000.0, 'unit': '원'}]""}",DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00709_8,"생산연령인구(15~64세)는 2017년(3686만명)을 정점으로 하락세로 돌아섰지만, 고령자 취업이 늘어난 데다 상대적으로 인구가 많은 1990년대 초반생들이 때맞춰 취업 시장에 적극 뛰어들면서 취업자 수를 끌어올렸던 것이다.",HOLD,FETCH_FAILED,직접값 확인,직접값 확인,2025-02-24,취업자 수,36860000,명,2017,Y,KOSIS 세부 차원 통계표,공식값·공표정보 조회,확정된 공식 좌표의 값을 조회하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_FETCH_FAILED | 최신결과사유=FETCH_FAILED,12개 슬롯 + 통합 원장 진단 규칙,확정,A00709,8,,,,"{""raw"": ""{\""연령\"": \""15~64세\""}""}",,DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,VALUE_FETCH_FAILED,FETCH_FAILED,,,,,,,,,,
